Cars 2,"Corrida, Aventura",Avalanche Software,Disney Interactive Studios,21 de junho de 2011,22 de julho de 2011,Não lançado,22 de novembro de 2013
Cars 3: Driven to Win,"Corrida, Aventura",Avalanche Software,Warner Bros. Interactive Entertainment,13 de junho de 2017,14 de junho de 2017,Não lançado,22 de novembro de 2013
Cars Mater-National Championship,Corrida,Rainbow Studios,THQ,29 de outubro de 2007,16 de novembro de 2007,Não lançado,22 de novembro de 2013
Cars Race-O-Rama,Corrida,Rainbow Studios,THQ,13 de outubro de 2009,30 de outubro de 2009,Não lançado,22 de novembro de 2013
Cartoon Network: Punch Time Explosion,Luta,Papaya Studio,"Crave Entertainment EUA, Deep Silver UK",15 de novembro de 2011,18 de maio de 2012,Não lançado,22 de novembro de 2013
Castlevania: Lords of Shadow,"Ação & Aventura, Plataforma","MercurySteam, Kojima Productions",Konami,5 de outubro de 2010,7 de outubro de 2010,16 de dezembro de 2010,22 de novembro de 2013
Castlevania: Lords of Shadow 2,"Ação & Aventura, Plataforma","MercurySteam, Kojima Productions",Konami,25 de fevereiro de 2014,28 de fevereiro de 2014,4 de setembro de 2014,22 de novembro de 2013
Castlevania: Lords of Shadow Collection,"Ação & Aventura, Plataforma","MercurySteam, Kojima Productions",Konami,5 de novembro de 2013,5 de novembro de 2013,5 de novembro de 2013,5 de novembro de 2013
Catherine,"Plataforma, Survival Horror, Adulto",Atlus Persona Team,Atlus,26 de julho de 2011,10 de fevereiro de 2012,17 de fevereiro de 2011,22 de novembro de 2013
Championship Manager 2007,"Esportes, Gestão desportiva",Beautiful Game Studios,Eidos Interactive,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Chaos;Head Love Chu Chu!,"Romance visual, Comédia romântica",5pb.,5pb.,Não lançado,Não lançado,25 de março de 2010,Não lançado
Chaos;Head Noah,Romance visual,5pb.,5pb.,Não lançado,Não lançado,26 de fevereiro de 2009,Não lançado
Chaotic: Shadow Warriors,Ação,Activision,Activision,10 de novembro de 2009,10 de novembro de 2009,Não lançado,22 de novembro de 2013
Child of Eden,"Shoot 'em up, Música",Q Entertainment,Ubisoft,14 de junho de 2011,17 de junho de 2011,6 de outubro de 2011,22 de novembro de 2013
Chromehounds,Combate veicular,From Software,Sega,11 de julho de 2006,7 de julho de 2006,29 de junho de 2006,22 de novembro de 2013
Civilization Revolution,Estratégia por turnos,Firaxis Games,2K Games,8 de julho de 2008,13 de junho de 2008,11 de dezembro de 2008,22 de novembro de 2013
Clannad,Romance visual,Key,Prototype,Não lançado,Não lançado,26 de agosto de 2008,Não lançado
Clash of the Titans,Ação & Aventura,Namco Bandai Games,Namco Bandai Games,27 de julho de 2010,28 de maio de 2010,17 de junho de 2010,22 de novembro de 2013
Clive Barker's Jericho,"Tiro em primeira pessoa, Survival Horror",Codemasters,Codemasters,23 de outubro de 2007,26 de outubro de 2007,Não lançado,22 de novembro de 2013
Cloudy with a Chance of Meatballs,Plataforma,Ubisoft Shanghai,Ubisoft,18 de setembro de 2009,11 de setembro de 2009,Não lançado,22 de novembro de 2013
code 18,Romance visual,CyberFront,CyberFront,Não lançado,Não lançado,29 de setembro de 2011,Não lançado
Colin McRae: DiRT 2,Corrida,Codemasters,Codemasters,8 de setembro de 2009,10 de setembro de 2009,Não lançado,22 de novembro de 2013
Colin McRae: DiRT,Corrida,Codemasters,Codemasters,19 de junho de 2007,15 de junho de 2007,Não lançado,22 de novembro de 2013
College Hoops 2K6,Esportes,Visual Concepts,2K Sports,7 de março de 2006,7 de março de 2006,Não lançado,22 de novembro de 2013
College Hoops 2K7,Esportes,Visual Concepts,2K Sports,20 de novembro de 2006,20 de novembro de 2006,Não lançado,22 de novembro de 2013
College Hoops 2K8,Esportes,Visual Concepts,2K Sports,19 de novembro de 2007,19 de novembro de 2007,Não lançado,22 de novembro de 2013
Command & Conquer 3: Kane's Wrath,RTS,DICE Los Angeles,Electronic Arts,23 de junho de 2008,27 de junho de 2008,Não lançado,22 de novembro de 2013
Command & Conquer 3: Tiberium Wars,RTS,DICE Los Angeles,Electronic Arts,8 de maio de 2007,11 de maio de 2007,Não lançado,22 de novembro de 2013
Command & Conquer: Red Alert 3,RTS,DICE Los Angeles,Electronic Arts,11 de novembro de 2008,14 de novembro de 2008,Não lançado,22 de novembro de 2013
Conan,"Ação & Aventura, Plataforma",Nihilistic Software,THQ,23 de outubro de 2007,28 de setembro de 2007,6 de dezembro de 2007,22 de novembro de 2013
Condemned 2: Bloodshot,Survival Horror,Monolith Productions,Sega,11 de março de 2008,4 de abril de 2008,Não lançado,22 de novembro de 2013
Condemned: Criminal Origins[nota 9],Survival horror,Monolith Productions,Sega,22 de novembro de 2005[1],2 de dezembro de 2005,31 de agosto de 2006,Não lançado
Conflict: Denied Ops,Tiro tático,Pivotal Games,Eidos Interactive,12 de fevereiro de 2008,8 de fevereiro de 2008,Não lançado,22 de novembro de 2013
Crackdown,"Tiro em terceira pessoa, Ação e aventura, Mundo aberto",Realtime Worlds,Microsoft Game Studios,20 de fevereiro de 2007,23 de fevereiro de 2007,22 de fevereiro de 2007,22 de novembro de 2013
Crackdown 2,"Tiro em terceira pessoa, Mundo aberto",Ruffian Games,Microsoft Game Studios,6 de julho de 2010,9 de julho de 2010,8 de julho de 2010,22 de novembro de 2013
Crash of the Titans,Plataforma,Radical Entertainment,Vivendi Games,4 de outubro de 2007,12 de outubro de 2007,25 de outubro de 2007,22 de novembro de 2013
Crash Time II: Burning Wheels,Corrida,Synetic GmbH,RTL Games,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Crash Time III: Highway Nights,Corrida,Synetic GmbH,RTL Games,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Crash Time IV: The Syndicate,Corrida,Synetic GmbH,DTP Entertainment,Não lançado,Não lançado,22 de novembro de 2013,22 de novembro de 2013
Crash Time V: Undercover,Corrida,Synetic GmbH,DTP Entertainment,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Crash Time: Autobahn Pursuit,Corrida,Synetic GmbH,"Crave Entertainment, RTL GamesEU",22 de agosto de 2008,9 de maio de 2008,Não lançado,22 de novembro de 2013
Crash: Mind over Mutant,Plataforma,Radical Entertainment,Activision Vivendi Games,7 de outubro de 2008,31 de outubro de 2008,Não lançado,22 de novembro de 2013
Create,Mundo aberto,EA Bright Light,Electronic Arts,16 de novembro de 2010,19 de novembro de 2010,Não lançado,22 de novembro de 2013
Crysis,Tiro em primeira pessoa,Crytek,Electronic Arts,4 de outubro de 2011,4 de outubro de 2011,4 de outubro de 2011,22 de novembro de 2013
Crysis 2,Tiro em primeira pessoa,Crytek,Electronic Arts,22 de março de 2011,25 de março de 2011,1 de abril de 2011,22 de novembro de 2013
Crysis 3,Tiro em primeira pessoa,Crytek,Electronic Arts,19 de fevereiro de 2013,22 de fevereiro de 2013,7 de março de 2013,22 de novembro de 2013
CSI: Deadly Intent,Aventura,Telltale Games,Ubisoft,27 de outubro de 2009,30 de outubro de 2009,Não lançado,22 de novembro de 2013
CSI: Fatal Conspiracy,Aventura,Telltale Games,Ubisoft,26 de outubro de 2010,29 de outubro de 2010,Não lançado,22 de novembro de 2013
CSI: Hard Evidence,Aventura,Telltale Games,Ubisoft,25 de setembro de 2007,5 de outubro de 2007,Não lançado,22 de novembro de 2013
Culdcept Saga,"Jogo de tabuleiro, Cartas","Omiya Soft, Jamsworks",Namco Bandai Games,5 de fevereiro de 2008,5 de fevereiro de 2008,30 de setembro de 2006,22 de novembro de 2013
Cyber Troopers Virtual-On Force,"Combate veicular, Ação",Hitmaker,Sega,Não lançado,Não lançado,22 de dezembro de 2010,22 de novembro de 2013
Damage Inc. Pacific Squadron WW2,Simulador de combate aéreo,Trickstar Games,Mad Catz,28 de agosto de 2012,28 de agosto de 2012,28 de agosto de 2012,22 de novembro de 2013
Damnation,Tiro em terceira pessoa,Blue Omega,Codemasters,26 de maio de 2009,22 de maio de 2009,Não lançado,22 de novembro de 2013
Dance Dance Revolution,Música,Konami Digital Entertainment,Konami,12 de abril de 2011,12 de abril de 2011,Não lançado,12 de abril de 2011
Dance Dance Revolution Universe,Música,Konami Digital Entertainment,Konami,2 de fevereiro de 2007,2 de fevereiro de 2007,Não lançado,22 de novembro de 2013
Dance Dance Revolution Universe 2,Música,Konami Digital Entertainment,Konami,4 de dezembro de 2007,2 de fevereiro de 2007,Não lançado,22 de novembro de 2013
Dance Dance Revolution Universe 3,Música,Konami Digital Entertainment,Konami,14 de outubro de 2008,2 de fevereiro de 2007,Não lançado,22 de novembro de 2013
Dancing Stage Universe,Música,Konami GmbH,Konami GmbH,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Dancing Stage Universe 2,Música,Konami GmbH,Konami GmbH,Não lançado,Não lançado,Não lançado,22 de novembro de 2013
Dante's Inferno,"Plataforma, Hack and slash, Ação e aventura, Tiro em terceira pessoa",EA Redwood Shores,Electronic Arts,9 de fevereiro de 2010,5 de fevereiro de 2010,18 de fevereiro de 2010,22 de novembro de 2013
Dark,"Stealth, RPG de ação",Realmforge Studios,Kalypso Media,9 de julho de 2013,5 de julho de 2013,Não lançado,22 de novembro de 2013
Dark Messiah of Might and Magic: Elements,"Tiro em primeira pessoa, RPG de ação",Ubisoft Annecy,Ubisoft,12 de fevereiro de 2008,15 de fevereiro de 2008,17 de julho de 2008,22 de novembro de 2013
Dark Sector,"Tiro em terceira pessoa, Ação",Digital Extremes,D3 Publisher,25 de março de 2008,28 de março de 2008,27 de março de 2008,22 de novembro de 2013
Dark Souls,RPG de ação,FromSoftware,"Namco Bandai Games, From SoftwareJP",4 de outubro de 2011,7 de outubro de 2011,Não lançado,22 de novembro de 2013
Dark Souls II,RPG de ação,FromSoftware,"Namco Bandai Games, From SoftwareJP",11 de março de 2014,11 de março de 2014,11 de março de 2014,22 de novembro de 2013
Dark Void,"Tiro em terceira pessoa, Ação e aventura",Airtight Games,Capcom,19 de janeiro de 2010,15 de janeiro de 2010,Não lançado,22 de novembro de 2013
Darkest of Days,Tiro em primeira pessoa,8monkey Labs,Phantom EFX,8 de setembro de 2009,8 de setembro de 2009,Não lançado,22 de novembro de 2013
Darksiders,"Hack and slash, Ação e aventura",Vigil Games,THQ,5 de janeiro de 2010,8 de janeiro de 2010,Não lançado,22 de novembro de 2013
Darksiders II,"Hack and slash, Ação e aventura",Vigil Games,THQ,14 de julho de 2012,21 de julho de 2012,Não lançado,22 de novembro de 2013
DarkStar One: Broken Alliance,Simulador de combate espacial,Gaming Minds Studio,Kalypso Media,20 de julho de 2010,4 de junho de 2010,Não lançado,22 de novembro de 2013
de Blob 2,"Puzzle, Plataforma",Blue Tongue Entertainment,THQ,22 de fevereiro de 2011,25 de fevereiro de 2011,Não lançado,22 de novembro de 2013
Dead Island,"Tiro em primeira pessoa, Survival Horror, Mundo aberto",Techland,Deep Silver,6 de setembro de 2011,9 de setembro de 2011,Não lançado,22 de novembro de 2013
Dead Island: Riptide,"Tiro em primeira pessoa, Survival Horror, Mundo aberto",Techland,Deep Silver,23 de abril de 2013,26 de abril de 2013,Não lançado,22 de novembro de 2013
Dead or Alive 4,Luta,Team Ninja,Tecmo,29 de dezembro de 2005,27 de janeiro de 2006,29 de dezembro de 2005,22 de novembro de 2013
Dead or Alive 5,Luta,Team Ninja,Tecmo Koei,25 de setembro de 2012,28 de setembro de 2012,27 de setembro de 2012,22 de novembro de 2013
Dead or Alive 5 Ultimate,Luta,Team Ninja,Tecmo Koei,3 de setembro de 2013,6 de setembro de 2013,5 de setembro de 2013,26 de setembro de 2013
Dead or Alive Xtreme 2,Esportes,Team Ninja,Tecmo,13 de novembro de 2006,8 de dezembro de 2006,22 de novembro de 2006,22 de novembro de 2013
Dead Rising,"Ação & Aventura, Survival Horror, Mundo aberto",Capcom,Capcom,8 de agosto de 2006,8 de setembro de 2006,28 de setembro de 2006,22 de novembro de 2013
Dead Rising 2,"Ação & Aventura, Survival Horror","Blue Castle, Capcom",Capcom,28 de setembro de 2010,24 de setembro de 2010,30 de setembro de 2010,22 de novembro de 2013
Dead Rising 2: Off the Record,"Ação & Aventura, Survival Horror",Capcom Vancouver,Capcom,11 de outubro de 2011,14 de outubro de 2011,13 de outubro de 2011,22 de novembro de 2013
Dead Space,"Tiro em terceira pessoa, Survival Horror",EA Redwood Shores,Electronic Arts,14 de outubro de 2008,24 de outubro de 2008,Não lançado,22 de novembro de 2013
Dead Space 2,"Tiro em terceira pessoa, Survival Horror",Visceral Games,Electronic Arts,25 de janeiro de 2011,28 de janeiro de 2011,Não lançado,22 de novembro de 2013
Dead Space 3,"Tiro em terceira pessoa, Survival Horror",Visceral Games,Electronic Arts,5 de fevereiro de 2013,8 de fevereiro de 2013,Não lançado,22 de novembro de 2013
Dead to Rights: Retribution,Ação,Volatile Games,Namco Bandai Games,27 de abril de 2010,23 de abril de 2010,8 de julho de 2010,22 de novembro de 2013
Deadfall Adventures,"Tiro em primeira pessoa, Ação e aventura",The Farm 51,THQ Nordic GmbH,15 de novembro de 2013,15 de novembro de 2013,Não lançado,22 de novembro de 2013
Deadliest Catch: Alaskan Storm,Simulação,Liquid Dragon Studios,Greenwave Games,16 de junho de 2008,16 de junho de 2008,Não lançado,22 de novembro de 2013
Deadliest Catch: Sea of Chaos,Simulação,DoubleTap Games,Crave Entertainment,29 de novembro de 2010,29 de novembro de 2010,Não lançado,22 de novembro de 2013
Deadliest Warrior: Ancient Combat,Luta,Pipeworks Studios,345 Games,17 de abril de 2012,17 de abril de 2012,Não lançado,22 de novembro de 2013
Deadly Premonition[nota 10],"Survival Horror, Mundo aberto",Access Games,UTV Ignition Games,23 de fevereiro de 2010,29 de outubro de 2010,11 de março de 2010,22 de novembro de 2013
Deadpool,"Tiro em terceira pessoa, Luta",High Moon Studios,Activision,25 de junho de 2013,25 de junho de 2013,25 de junho de 2013,22 de novembro de 2013
DeathSmiles,Shoot 'em up,Cave,"Aksys GamesNA, CaveJP",29 de junho de 2010,18 de fevereiro de 2011,23 de abril de 2009,10 de março de 2011
DeathSmiles II,Shoot 'em up,Cave,Cave,Não lançado,Não lançado,27 de maio de 2010,Não lançado
Def Jam Rapstar,"Música, Simulação",4mm Games,Konami,5 de outubro de 2010,5 de novembro de 2010,Não lançado,22 de novembro de 2013
Def Jam: Icon,Luta,EA Chicago,Electronic Arts,6 de março de 2007,23 de março de 2007,21 de junho de 2007,22 de novembro de 2013
Defiance,"Tiro em terceira pessoa, RPG eletrônico",Trion Worlds,Trion Worlds,2 de abril de 2013,2 de abril de 2013,11 de abril de 2013,22 de novembro de 2013
Destiny,"RPG de ação, Tiro em primeira pessoa",Bungie,Activision,9 de setembro de 2014,9 de setembro de 2014,Não lançado,22 de novembro de 2013
Destroy All Humans! Path of the Furon,"Tiro em terceira pessoa, Aventura",Sandblast Games,THQ,1 de dezembro de 2008,13 de fevereiro de 2009,Não lançado,22 de novembro de 2013
Deus Ex: Human Revolution,"RPG de ação, Stealth",Eidos Montréal,Square Enix,23 de agosto de 2011,26 de agosto de 2011,20 de outubro de 2011,22 de novembro de 2013
Deus Ex: Human Revolution Director's Cut,"RPG de ação, Stealth",Eidos Montréal,Square Enix,22 de novembro de 2013,22 de novembro de 2013,22 de novembro de 2013,22 de novembro de 2013
Devil May Cry 4,Ação & Hack and slash,Capcom,Capcom,5 de fevereiro de 2008,8 de fevereiro de 2008,31 de janeiro de 2008,22 de novembro de 2013
Devil May Cry HD Collection[nota 11],Ação & Hack and slash,Capcom,Capcom,3 de abril de 2012,3 de abril de 2012,22 de março de 2012,22 de novembro de 2013
Diablo III,RPG de ação,Blizzard Entertainment,Blizzard Entertainment,3 de setembro de 2013,3 de setembro de 2013,3 de setembro de 2013,22 de novembro de 2013
Diablo III: Reaper of Souls,RPG de ação,Blizzard Entertainment,Blizzard Entertainment,19 de agosto de 2014,19 de agosto de 2014,19 de agosto de 2014,22 de novembro de 2013
Diario: Rebirth Moon Legend,RPG eletrônico,Idea Factory,Idea Factory,Não lançado,Não lançado,8 de fevereiro de 2007,Não lançado
DiRT (a.k.a. Colin McRae: DiRTEU),Corrida,Codemasters,Codemasters,19 de junho de 2007,19 de junho de 2007,Não lançado,29 de junho de 2007
DiRT 2 (a.k.a. Colin McRae: DiRT 2EU),Corrida,Codemasters,Codemasters,8 de setembro de 2009,11 de setembro de 2009,Não lançado,17 de setembro de 2009
DiRT 3,Corrida,Codemasters,Codemasters,24 de maio de 2011,26 de maio de 2011,25 de julho de 2011,22 de novembro de 2013
DiRT: Showdown,Corrida,Codemasters Southam,Codemasters,12 de junho de 2012,25 de maio de 2012,Não lançado,22 de novembro de 2013
Dishonored[nota 12],Ação,Arkane Studios,Bethesda Softworks,9 de outubro de 2012,12 de outubro de 2012,11 de outubro de 2012,22 de novembro de 2013
Disney Infinity,Ação & Aventura,Avalanche Software,Disney Interactive Studios,18 de agosto de 2013,20 de agosto de 2013,Não lançado,22 de novembro de 2013
Disney Sing It,Música,Zoë Mode,Disney Interactive Studios,21 de outubro de 2008,7 de novembro de 2008,Não lançado,22 de novembro de 2013
Disney Sing It! – High School Musical 3: Senior Year,Música,Zoë Mode,Disney Interactive Studios,17 de fevereiro de 2009,5 de dezembro de 2008,Não lançado,22 de novembro de 2013
Disney Universe,Fantasia,Eurocom,Disney Interactive Studios,25 de outubro de 2011,28 de outubro de 2011,Não lançado,22 de novembro de 2013
Divinity II: Ego Draconis,RPG de ação,Larian Studios,CDV Software Entertainment,5 de janeiro de 2010,20 de novembro de 2009,Não lançado,22 de novembro de 2013
